id	startnum	endnum	textname	author	genre	year	Voice	IO	DO	To	Order
8842	26357	26382	Kathleen O'Neil		FIC	1832	Active	Pronoun	Noun	NoTo	DatAcc
747819	21422	21461	"The biographies of Lady Russell, and Madame Guyon "	Lydia Maria Francis Child	NF	1832	Active	Pronoun	Noun	NoTo	DatAcc
554151	10622	10641	Audobon's Biography of Birds		MAG	1832	Active	Pronoun	Noun	NoTo	DatAcc
9464	1776	1796	Scene from an Unpublished Play		FIC	1832	Active	NA	NA	NA	NA
7177	15713	15742	"Swallow Barn; or, A Sojourn in the Old Dominion, Volume 2"		FIC	1832	Active	Pronoun	Noun	NoTo	DatAcc
564239	3416	3453	The Mutterberg Glacier	S.	MAG	1832	Active	NA	NA	NA	NA
747819	5691	5732	"The biographies of Lady Russell, and Madame Guyon "	Lydia Maria Francis Child	NF	1832	Active	Pronoun	Pronoun	NoTo	DatAcc
747819	54178	54222	"The biographies of Lady Russell, and Madame Guyon "	Lydia Maria Francis Child	NF	1832	Active	NA	NA	NA	NA
7177	100390	100415	"Swallow Barn; or, A Sojourn in the Old Dominion, Volume 2"		FIC	1832	Active	NA	NA	NA	NA
554154	11254	11264	Sparks's Life of Gouverneur Morris		MAG	1832	Active	Pronoun	Noun	NoTo	DatAcc
747819	70962	71000	"The biographies of Lady Russell, and Madame Guyon "	Lydia Maria Francis Child	NF	1832	Active	NA	NA	NA	NA
554165	13514	13544	American Colonization Society		MAG	1832	Active	Pronoun	Noun	NoTo	DatAcc
747819	60379	60410	"The biographies of Lady Russell, and Madame Guyon "	Lydia Maria Francis Child	NF	1832	Active	NA	NA	NA	NA
9464	5637	5669	Scene from an Unpublished Play		FIC	1832	Active	Pronoun	Noun	NoTo	DatAcc
8862	13465	13514	The Discarded Daughter		FIC	1832	Active	NA	NA	NA	NA
8798	7664	7720	The Choice		FIC	1832	Active	NA	NA	NA	NA
9464	5913	5927	Scene from an Unpublished Play		FIC	1832	Active	Pronoun	Noun	NoTo	DatAcc
7176	27093	27123	"Swallow Barn; or, A Sojourn in the Old Dominion, Volume 1"		FIC	1832	Active	Pronoun	Noun	NoTo	DatAcc
564161	1206	1224	The American Colonization Society	T.	MAG	1832	Active	Pronoun	Noun	NoTo	DatAcc
554142	8261	8286	Mary Queen of Scots		MAG	1832	Active	NA	NA	NA	NA
747819	56558	56587	"The biographies of Lady Russell, and Madame Guyon "	Lydia Maria Francis Child	NF	1832	Active	Pronoun	Noun	NoTo	DatAcc
554216	2847	2897	History of Philadelphia		MAG	1833	Active	Pronoun	Noun	NoTo	DatAcc
554231	2611	2677	The Union and the States		MAG	1833	Active	NA	NA	NA	NA
747463	689	765	By order of the king 	Victor Hugo	NF	1833	Active	Pronoun	Noun	NoTo	DatAcc
747463	16213	16242	By order of the king 	Victor Hugo	NF	1833	Active	NA	NA	NA	NA
747463	48279	48302	By order of the king 	Victor Hugo	NF	1833	Active	Noun	Noun	To	AccDat
747505	63813	63873	"A short history of paper-money and banking in the United States, including an account of provincial and continental paper-money. To which is prefixed,"	William M. Gouge	NF	1833	Active	Pronoun	Noun	NoTo	DatAcc
747531	1704	1734	Depping''s Evening Entertainments: Comprising Delineations of the Manners and Customs of Various Nations	Georges-Bernard Depping	NF	1833	Active	Noun	Pronoun	To	AccDat
747531	7902	7935	Depping''s Evening Entertainments: Comprising Delineations of the Manners and Customs of Various Nations	Georges-Bernard Depping	NF	1833	Active	Pronoun	Noun	NoTo	DatAcc
747531	82953	82975	Depping''s Evening Entertainments: Comprising Delineations of the Manners and Customs of Various Nations	Georges-Bernard Depping	NF	1833	Active	NA	NA	NA	NA
747885	67333	67372	"The arguments of the counsel of Joseph Hendrickson, in a cause decided in the Court of chancery of the state of New Jersey, between Thomas L. Shotwell"	George Wood	NF	1833	Active	NA	NA	NA	NA
747885	76481	76508	"The arguments of the counsel of Joseph Hendrickson, in a cause decided in the Court of chancery of the state of New Jersey, between Thomas L. Shotwell"	George Wood	NF	1833	Active	NA	NA	NA	NA
7028	2514	2574	A Volume from the Life of Herbert Barclay		FIC	1833	Active	Pronoun	Noun	NoTo	DatAcc
7046	138773	138784	Poems and Prose Writings . . 		FIC	1833	Active	NA	NA	NA	NA
7058	41165	41177	Crayon Sketches [ed.]  Volume 1		FIC	1833	Active	NA	NA	NA	NA
7201	9769	9815	"Outre-Mer, volume 1"		FIC	1833	Active	NA	NA	NA	NA
7239	66127	66139	"The Down-Easters, Volume 1"		FIC	1833	Active	Pronoun	Pronoun	To	AccDat
7240	20202	20244	"The Down-Easters, Volume 2"		FIC	1833	Active	Pronoun	Noun	NoTo	DatAcc
7321	84356	84401	"The Life and Writings of Major Jack Downing [pseud] of Downingville, Away Down East in the State of Maine. Written by Himself"		FIC	1833	Active	Pronoun	Noun	NoTo	DatAcc
7321	93678	93746	"The Life and Writings of Major Jack Downing [pseud] of Downingville, Away Down East in the State of Maine. Written by Himself"		FIC	1833	Active	Pronoun	Noun	NoTo	DatAcc
7012	116985	117010	"Calavar; or, The Knight of the Conquest. A Romance of Mexico, Volume 1"		FIC	1834	Active	NA	NA	NA	NA
7252	31162	31201	"Prose Sketches and Poems, Written in the Western Country . . "		FIC	1834	Active	Pronoun	Noun	NoTo	DatAcc
747634	87232	87276	"The political class book; intended to instruct the higher classes in schools, in the origin, nature, and use of political power"	William Sullivan	NF	1834	Active	NA	NA	NA	NA
7032	8922	8934	"The Kentuckian in New York; or, The Adventures of Three Southerns. By a Virginian; Volume 2"		FIC	1834	Active	NA	NA	NA	NA
2652	203969	204003	Guy Rivers: A Tale of Georgia		FIC	1834	Active	NA	NA	NA	NA
7012	85087	85212	"Calavar; or, The Knight of the Conquest. A Romance of Mexico, Volume 1"		FIC	1834	Active	Pronoun	Noun	NoTo	DatAcc
7252	58164	58232	"Prose Sketches and Poems, Written in the Western Country . . "		FIC	1834	Active	Pronoun	Noun	NoTo	DatAcc
755185	58733	58756	"Autobiography of Ma-ka-tai-me-she-kia-kiak, or Black Hawk"	"Black Hawk, 1767-1838"	NF	1834	Active	Pronoun	Noun	NoTo	DatAcc
7012	8043	8049	"Calavar; or, The Knight of the Conquest. A Romance of Mexico, Volume 1"		FIC	1834	Active	Pronoun	Noun	NoTo	DatAcc
2652	205682	205722	Guy Rivers: A Tale of Georgia		FIC	1834	Active	Pronoun	Noun	NoTo	DatAcc
564610	4018	4057	The Times of Our Grandfathers		MAG	1834	Active	NA	NA	NA	NA
564699	5888	5926	"Observations Relative to the Execution of Major John Andre as a Spy in 1780, Correcting Errors and Refuting False Imputations"	James Thacher	MAG	1834	Active	Pronoun	Noun	NoTo	DatAcc
747938	33037	33074	Journal of a recent visit to the principal vineyards of Spain and France : giving a minute account of the different methods pursued in the cultivation	James Busby	NF	1834	Active	Pronoun	Noun	NoTo	DatAcc
7012	9050	9094	"Calavar; or, The Knight of the Conquest. A Romance of Mexico, Volume 1"		FIC	1834	Active	Noun	Pronoun	To	AccDat
564610	3907	3965	The Times of Our Grandfathers		MAG	1834	Active	NA	NA	NA	NA
7047	12553	12623	"Letters of J. Downing, Major [pseud.], Downingville Militia, Second Brigade, to His Old Friend, Mr. Dwight, of the New York Daily Advertiser"		FIC	1834	Active	Pronoun	Noun	NoTo	DatAcc
747621	10705	10766	The Book of Sports	Robin Carver	NF	1834	Active	Pronoun	Pronoun	To	AccDat
554254	10527	10591	Men and Manners in America		MAG	1834	Active	Pronoun	Noun	NoTo	DatAcc
7252	21217	21260	"Prose Sketches and Poems, Written in the Western Country . . "		FIC	1834	Active	Pronoun	Noun	NoTo	DatAcc
7323	63916	63969	The Select Letters of Major Jack Downing [pseud]		FIC	1834	Active	Pronoun	Noun	NoTo	DatAcc
564699	6125	6180	"Observations Relative to the Execution of Major John Andre as a Spy in 1780, Correcting Errors and Refuting False Imputations"	James Thacher	MAG	1834	Active	Pronoun	Noun	NoTo	DatAcc
554264	365	390	Disinterment of the Relics of several Kings		MAG	1834	Active	NA	NA	NA	NA
755185	10336	10372	"Autobiography of Ma-ka-tai-me-she-kia-kiak, or Black Hawk"	"Black Hawk, 1767-1838"	NF	1834	Active	Pronoun	Noun	NoTo	DatAcc
7030	51856	51880	"The Cavaliers of Virginia; or, The Recluse of Jamestown. An Historical Romance of the Old Dominion Volume 2 (1834-35"		FIC	1834	Active	NA	NA	NA	NA
564823	466	538	Mount Auburn	G. T. C.	MAG	1834	Active	NA	NA	NA	NA
7281	53551	53564	Tales and Sketches		FIC	1835	Active	Pronoun	Noun	NoTo	DatAcc
7017	36692	36768	"The Infidel; or, the Fall of Mexico, Volume 2"		FIC	1835	Active	Noun	Pronoun	To	AccDat
7309	104116	104180	"The Partisan: A Tale of the Revolution, Volume 2"		FIC	1835	Active	NA	NA	NA	NA
7172	22852	22862	Horse Shoe Robinson: A Tale of the Tory Ascendency . . 		FIC	1835	Active	Pronoun	Noun	NoTo	DatAcc
7334	12937	12976	"The Adventures of Timothy Peacock, Esquire; or, Freemasonry Practically Illustrated . . . By a Member of the Vermont Bar"		FIC	1835	Active	NA	NA	NA	NA
747966	81156	81190	Essay on the rate of wages: with an examination of the causes of the differences in the condition of the labouring population throughout the world	Henry Charles Carey	NF	1835	Active	Pronoun	Noun	NoTo	DatAcc
7203	82309	82337	"Georgia Scenes, Characters, Incidents, &c., in the First Half Century of the Republic. By a Native Georgian"		FIC	1835	Active	Pronoun	Noun	NoTo	DatAcc
7309	49467	49481	"The Partisan: A Tale of the Revolution, Volume 2"		FIC	1835	Active	Pronoun	Noun	NoTo	DatAcc
7268	10450	10458	Home		FIC	1835	Active	NA	NA	NA	NA
7073	37526	37575	Traits of American Life . . 		FIC	1835	Active	Pronoun	Noun	NoTo	DatAcc
7328	92799	92816	"Clinton Bradshaw; or, The Adventures of a Lawyer, Volume 2"		FIC	1835	Active	Pronoun	Noun	NoTo	DatAcc
7271	28555	28605	"The Linwoods, volume 1"		FIC	1835	Active	NA	NA	NA	NA
7309	92337	92359	"The Partisan: A Tale of the Revolution, Volume 2"		FIC	1835	Active	Pronoun	Noun	NoTo	DatAcc
7327	62805	62842	"Clinton Bradshaw; or, The Adventures of a Lawyer, Volume 1"		FIC	1835	Active	Pronoun	Noun	NoTo	DatAcc
748005	12213	12249	Memoir of Harlan Page: or the power of prayer and personal effort for the souls of individuals	William A. Hallock	NF	1835	Active	Pronoun	Pronoun	To	AccDat
7328	64078	64095	"Clinton Bradshaw; or, The Adventures of a Lawyer, Volume 2"		FIC	1835	Active	Pronoun	Noun	NoTo	DatAcc
771099	2754	2780	"A Sermon Preached on the Anniversary of the Boston Female Asylum for Destitute Orphans, September 25"	"Wainwright, Jonathan Mayhew, 1792-1854"	NF	1835	Active	NA	NA	NA	NA
7017	35660	35735	"The Infidel; or, the Fall of Mexico, Volume 2"		FIC	1835	Active	NA	NA	NA	NA
7016	73784	73842	"The Infidel; or, the Fall of Mexico, Volume 1"		FIC	1835	Active	Noun	Pronoun	To	AccDat
7015	52174	52225	"The Hawks of Hawk-Hollow, volume 2: A Tradition of Pennsylvania"		FIC	1835	Active	Pronoun	Noun	NoTo	DatAcc
747966	72760	72802	Essay on the rate of wages: with an examination of the causes of the differences in the condition of the labouring population throughout the world	Henry Charles Carey	NF	1835	Active	NA	NA	NA	NA
7309	77483	77506	"The Partisan: A Tale of the Revolution, Volume 2"		FIC	1835	Active	NA	NA	NA	NA
748051	24851	24866	"On the Functions of the Brain and of Each of Its Parts: With Observations on the Possibility of determining the instincts, propensities, and talents, "	Franz Josef Gall	NF	1835	Active	NA	NA	NA	NA
7334	18538	18610	"The Adventures of Timothy Peacock, Esquire; or, Freemasonry Practically Illustrated . . . By a Member of the Vermont Bar"		FIC	1835	Active	Pronoun	Noun	NoTo	DatAcc
748008	44773	44790	A Narrative of the Visit to the American Churches by the Deputation from the Congregational 	"Andrew Reed, James Matheson"	NF	1835	Active	NA	NA	NA	NA
7053	38236	38260	"Thirty Years Ago; or, The Memoirs of a Water Drinker Volume 2"		FIC	1836	Active	NA	NA	NA	NA
7286	8981	8995	Sketches . . 		FIC	1836	Active	Pronoun	Noun	NoTo	DatAcc
7276	14762	14837	The Poor Rich Man and the Rich Poor Man		FIC	1836	Active	Pronoun	Noun	NoTo	DatAcc
554415	4258	4272	Livingston's System of Penal Law		MAG	1836	Active	NA	NA	NA	NA
747779	35384	35423	"The history of Virgil A. Stewart, and his adventure in capturing and exposing the great ""western land pirate"" and his gang, in connexion with the evid"	H. R. Howard	NF	1836	Active	Pronoun	Noun	NoTo	DatAcc
749613	46924	46945	"Astoria, or, anecdotes of an enterprise beyond the Rocky Mountains"	"Irving, Washington, 1783-1859"	NF	1836	Active	Pronoun	Noun	NoTo	DatAcc
7276	20229	20282	The Poor Rich Man and the Rich Poor Man		FIC	1836	Active	Pronoun	Noun	NoTo	DatAcc
7276	49645	49672	The Poor Rich Man and the Rich Poor Man		FIC	1836	Active	Pronoun	Noun	NoTo	DatAcc
7286	48364	48428	Sketches . . 		FIC	1836	Active	Pronoun	Noun	NoTo	DatAcc
8650	12991	13000	Tecumseh		FIC	1836	Active	Pronoun	Noun	NoTo	DatAcc
554415	4058	4105	Livingston's System of Penal Law		MAG	1836	Active	Pronoun	Noun	NoTo	DatAcc
7111	37219	37246	Lafitte: The Pirate of the Gulf Volume 2		FIC	1836	Active	Pronoun	Pronoun	NoTo	DatAcc
7350	50456	50458	"The Partisan Leader: A Tale of the Future. By Edward William Sidney [pseud], Volume 1"		FIC	1836	Active	NA	NA	NA	NA
7330	38314	38320	"East and West, Volume 2"		FIC	1836	Active	Pronoun	Noun	NoTo	DatAcc
554364	9445	9482	British Poetry at the Close of the Last Century		MAG	1836	Active	NA	NA	NA	NA
7040	10143	10165	Philothea		FIC	1836	Active	Pronoun	Noun	NoTo	DatAcc
7349	24347	24370	"George Balcombe, Volume 2"		FIC	1836	Active	NA	NA	NA	NA
554391	3936	3965	De Tocqueville's Democracy in America		MAG	1836	Active	NA	NA	NA	NA
7276	6229	6252	The Poor Rich Man and the Rich Poor Man		FIC	1836	Active	Pronoun	Noun	NoTo	DatAcc
747485	35883	35928	"Yaradee: a plea for Africa, in familiar conversations on the subject of slavery and colonization "	Frederick Freeman	NF	1836	Active	NA	NA	NA	NA
747779	24118	24144	"The history of Virgil A. Stewart, and his adventure in capturing and exposing the great ""western land pirate"" and his gang, in connexion with the evid"	H. R. Howard	NF	1836	Active	NA	NA	NA	NA
7053	70983	71009	"Thirty Years Ago; or, The Memoirs of a Water Drinker Volume 2"		FIC	1836	Active	NA	NA	NA	NA
554419	14366	14431	Northeastern Boundary		MAG	1836	Active	NA	NA	NA	NA
747779	14470	14492	"The history of Virgil A. Stewart, and his adventure in capturing and exposing the great ""western land pirate"" and his gang, in connexion with the evid"	H. R. Howard	NF	1836	Active	Noun	Pronoun	To	AccDat
7111	14958	15014	Lafitte: The Pirate of the Gulf Volume 2		FIC	1836	Active	Pronoun	Noun	NoTo	DatAcc
755525	79594	79609	Memoirs of General Lafayette : with an Account of His Visit to America and His Reception By the Peop	"Knapp, Samuel L. (Samuel Lorenzo), 1783-1838"	NF	1837	Active	Pronoun	Noun	NoTo	DatAcc
755525	80800	80853	Memoirs of General Lafayette : with an Account of His Visit to America and His Reception By the Peop	"Knapp, Samuel L. (Samuel Lorenzo), 1783-1838"	NF	1837	Active	Pronoun	Noun	NoTo	DatAcc
755525	65851	65869	Memoirs of General Lafayette : with an Account of His Visit to America and His Reception By the Peop	"Knapp, Samuel L. (Samuel Lorenzo), 1783-1838"	NF	1837	Active	Pronoun	Noun	NoTo	DatAcc
755525	40198	40233	Memoirs of General Lafayette : with an Account of His Visit to America and His Reception By the Peop	"Knapp, Samuel L. (Samuel Lorenzo), 1783-1838"	NF	1837	Active	Noun	Pronoun	To	AccDat
755525	6305	6325	Memoirs of General Lafayette : with an Account of His Visit to America and His Reception By the Peop	"Knapp, Samuel L. (Samuel Lorenzo), 1783-1838"	NF	1837	Active	NA	NA	NA	NA
7395	29947	29962	Twice-Told Tales		FIC	1837	Active	NA	NA	NA	NA
755525	60925	60958	Memoirs of General Lafayette : with an Account of His Visit to America and His Reception By the Peop	"Knapp, Samuel L. (Samuel Lorenzo), 1783-1838"	NF	1837	Active	Pronoun	Noun	NoTo	DatAcc
755525	47875	47902	Memoirs of General Lafayette : with an Account of His Visit to America and His Reception By the Peop	"Knapp, Samuel L. (Samuel Lorenzo), 1783-1838"	NF	1837	Active	Pronoun	Noun	NoTo	DatAcc
755525	64798	64826	Memoirs of General Lafayette : with an Account of His Visit to America and His Reception By the Peop	"Knapp, Samuel L. (Samuel Lorenzo), 1783-1838"	NF	1837	Active	Pronoun	Noun	NoTo	DatAcc
554445	4793	4812	Southey's Life of Cowper		MAG	1837	Active	Pronoun	Noun	NoTo	DatAcc
755525	60509	60544	Memoirs of General Lafayette : with an Account of His Visit to America and His Reception By the Peop	"Knapp, Samuel L. (Samuel Lorenzo), 1783-1838"	NF	1837	Active	NA	NA	NA	NA
7358	91411	91420	"Letters of Lucius M. Piso, from Palmyra, to His Friend Marcus Curtius at Rome, Volume 2"		FIC	1837	Active	NA	NA	NA	NA
7358	53989	54043	"Letters of Lucius M. Piso, from Palmyra, to His Friend Marcus Curtius at Rome, Volume 2"		FIC	1837	Active	NA	NA	NA	NA
7358	56200	56218	"Letters of Lucius M. Piso, from Palmyra, to His Friend Marcus Curtius at Rome, Volume 2"		FIC	1837	Active	NA	NA	NA	NA
7358	22611	22651	"Letters of Lucius M. Piso, from Palmyra, to His Friend Marcus Curtius at Rome, Volume 2"		FIC	1837	Active	NA	NA	NA	NA
755525	39532	39585	Memoirs of General Lafayette : with an Account of His Visit to America and His Reception By the Peop	"Knapp, Samuel L. (Samuel Lorenzo), 1783-1838"	NF	1837	Active	Pronoun	Noun	NoTo	DatAcc
755525	43715	43746	Memoirs of General Lafayette : with an Account of His Visit to America and His Reception By the Peop	"Knapp, Samuel L. (Samuel Lorenzo), 1783-1838"	NF	1837	Active	Pronoun	Noun	NoTo	DatAcc
755525	60097	60180	Memoirs of General Lafayette : with an Account of His Visit to America and His Reception By the Peop	"Knapp, Samuel L. (Samuel Lorenzo), 1783-1838"	NF	1837	Active	Pronoun	Noun	NoTo	DatAcc
7395	27450	27487	Twice-Told Tales		FIC	1837	Active	NA	NA	NA	NA
755525	70597	70633	Memoirs of General Lafayette : with an Account of His Visit to America and His Reception By the Peop	"Knapp, Samuel L. (Samuel Lorenzo), 1783-1838"	NF	1837	Active	Pronoun	Noun	NoTo	DatAcc
755525	59838	59861	Memoirs of General Lafayette : with an Account of His Visit to America and His Reception By the Peop	"Knapp, Samuel L. (Samuel Lorenzo), 1783-1838"	NF	1837	Active	Pronoun	Noun	NoTo	DatAcc
554482	1901	1919	Song of the Bell		MAG	1837	Active	Noun	Pronoun	To	AccDat
7358	76694	76766	"Letters of Lucius M. Piso, from Palmyra, to His Friend Marcus Curtius at Rome, Volume 2"		FIC	1837	Active	NA	NA	NA	NA
755525	21160	21175	Memoirs of General Lafayette : with an Account of His Visit to America and His Reception By the Peop	"Knapp, Samuel L. (Samuel Lorenzo), 1783-1838"	NF	1837	Active	NA	NA	NA	NA
755525	59900	59914	Memoirs of General Lafayette : with an Account of His Visit to America and His Reception By the Peop	"Knapp, Samuel L. (Samuel Lorenzo), 1783-1838"	NF	1837	Active	Pronoun	Noun	NoTo	DatAcc
7253	40806	40853	The Narrative of Arthur Gordon Pym of Nantucket		FIC	1838	Active	Noun	Noun	To	AccDat
747482	64223	64241	The American in Paris	John Sanderson	NF	1838	Active	Pronoun	Noun	NoTo	DatAcc
7359	12600	12620	"Probus; or, Rome in the Third Century. In Letters of Lucius M. Piso, from Rome, to Fausta, the Daughter of Gracchus, at Palmyra, Volume 1"		FIC	1838	Active	Pronoun	Noun	NoTo	DatAcc
7359	26658	26681	"Probus; or, Rome in the Third Century. In Letters of Lucius M. Piso, from Rome, to Fausta, the Daughter of Gracchus, at Palmyra, Volume 1"		FIC	1838	Active	NA	NA	NA	NA
747482	6782	6813	The American in Paris	John Sanderson	NF	1838	Active	Pronoun	Noun	NoTo	DatAcc
7085	12876	12931	Burton; or The Sieges Volume 1		FIC	1838	Active	Pronoun	Noun	NoTo	DatAcc
586167	13163	13244	"Cotton, and its Connection with the Currency Question"		MAG	1838	Active	Pronoun	Noun	NoTo	DatAcc
7085	10365	10404	Burton; or The Sieges Volume 1		FIC	1838	Active	Pronoun	Noun	NoTo	DatAcc
754206	4055	4080	"The Code of Honor, Or, Rules for the Government of Principals and Seconds in Duelling"	"Wilson, John Lyde, 1784-1849"	NF	1838	Active	NA	NA	NA	NA
7547	10787	10806	A Wreath of Wild Flowers		FIC	1838	Active	Pronoun	Noun	NoTo	DatAcc
7145	57560	57613	"Cromwell: An Historical Novel, Volume 2"		FIC	1838	Active	Pronoun	Noun	NoTo	DatAcc
7003	12661	12721	"The Treasure [Mrs. H. Wilkinson, ed.]: Love's Martyr. Prize Tale"		FIC	1838	Active	Pronoun	Noun	NoTo	DatAcc
747585	71027	71111	"Incidents of Travel in Egypt, Arabia, Petraea & the Holy Land"	John Lloyd Stephens	NF	1838	Active	Pronoun	Noun	NoTo	DatAcc
7145	34642	34672	"Cromwell: An Historical Novel, Volume 2"		FIC	1838	Active	NA	NA	NA	NA
7547	27939	27962	A Wreath of Wild Flowers		FIC	1838	Active	NA	NA	NA	NA
7174	50776	50798	"Rob of the Bowl: A Legend of St. Inigoe's, Volume 1  . . "		FIC	1838	Active	Noun	Pronoun	To	AccDat
7085	83124	83177	Burton; or The Sieges Volume 1		FIC	1838	Active	Pronoun	Noun	NoTo	DatAcc
747482	22838	22856	The American in Paris	John Sanderson	NF	1838	Active	NA	NA	NA	NA
554582	16773	16814	Cicero		MAG	1838	Active	Pronoun	Noun	NoTo	DatAcc
7253	68009	68075	The Narrative of Arthur Gordon Pym of Nantucket		FIC	1838	Active	Pronoun	Noun	NoTo	DatAcc
586303	1173	1194	Further Extracts from the Private Diary of a Certain Bank Director		MAG	1838	Active	Pronoun	Noun	NoTo	DatAcc
747482	67735	67759	The American in Paris	John Sanderson	NF	1838	Active	NA	NA	NA	NA
